id,document,label
6784051,오랜만에 아 끼워하며 보는 드라마입니다 소재의 참신성 배우들의 열연 대사의 달달함 극 전개 템포가 기존의 들라들 과 다르기는 하나 이것도 하나의 매력이라고 생각돼요 작가분들과 배우분들 수고하시는 모든 분들 감사해요,1
1435333,ㅎ할 말을 잃을 듯한 영화,0
10164140,우리나라 영화평론가 평점들 다보세요 북한을 조금이라도 안 좋게 보는 영화는 평균 이상이 안됩니다 근데 선동식 영화는 기본이 점이 상대임 ㅋ 대단들 하다,1
4304778,재미없을 줄 알면서 봤지만 역시 내 예상이 맞았어,0
5556440,어려운 영화 여운이 많이 남는 영화,1
5651454,제 점수는 요원 표만 안 나왔어도 그냥 점 줘버리는 건데 원표가 살렸다 바보들의 행진,0
4760911,시범에 대한 스토리만 후딱 전개되네 이 영화 뭐지,0
8806709,너무 진부해서 하품 나오더라 티브이 단막극용으로도 못된다 김성 팔 이용 영화는 이미 시대가 지났다,0
6904884,리뷰 남기긴 처음이다 꼭 봐라 이 영화,1
8046974,그냥 이연걸 영화 근데 비추,0
6719199,내가 영화를 잘 몰라서 그러는데 이런 걸 컬트 영화라고 하는 건가,0
9876068,영화를 보는 내내 미소를 감출 수 없는 너무나도 사랑스러운 영화였습니다,1
9121964,윤하 때문에 점,0
10031623,상영관 좀 늘려주세요,1
1175256,같은 놈들은 귀여니 영화 좀 준다 분명해,1
8339742,픽션이지만 재미뚬ㅎㅎ,1
8410640,막 설레고 그런 게 없어서 좀 아쉽고 알렉스 오로 이린은 멋진 대 스탠은 좀 심심 미묘 남주 여주 둘 다 캐릭터가 그다지 매력적이지가 않음,0
2657816,야마카시 액션의 새로움도 없었다면 최악이었을 것,0
4429410,룸살롱 지라시 같은 영화,0
9467573,개편잘했네욬ㅋㅋㅋㅋ재방보는데 지상렬 웃겨 죽는 줄 이유리 신동엽 참신하다,1
9082911,상영관이 없는 까닭은 온라인 채널에 동시상영 서비스 오픈하려고 단관 개봉 한 거고 즉 만 원에 팔아먹겠다는 거 오인혜를 얼굴마담으로 내세운 고도의 낚시 영화로 판단됨,0
7194828,마지막 결말이 소름 돌아서 지금도 소름 동네요,1
5435870,한 승려의 지옥으로 가게 된 일대기,0
2196647,재밌군,1
6668435,어려웠지만 최고의 작품이라 감히 말해본다 둔기로 맞은 기분 페드로,1
2622242,고장 난 전화기 텔레비전 그리고 조금씩 삐뚤어지고 고장 난 인간들의 모습,1
4612457,최악 진짜 그 많은 돈으로 연출을 이렇게 할 줄이야,0
6237264,딸들 덕분에 빅뱅이 좋아졌어요 너무 재밌게 봤어요,1
8799768,몇 번째 보는지 모르겠다,1
7168264,풍자고 나발이고 역겨운 건 역겨운 거다,0
8136568,내용 따뜻한 영화 나누고 베푸는 작품들이 많이 만들어지기를 희망합니다,1
6227154,발상과 스케일이 아까운 추억의 안습 코미디,0
7615782,할 말 없음,0
2804668,평점 높아서 밧더구먼 누미,0
8610366,믿고 보는 배우들의 환상 연기 호흡,1
8181531,결말도 이상하고 하나도 재미없음,0
5936795,ㅋㅋㅋㅋㅋ 아 진짜 웃겨 ㅋㅋㅋㅋㅋㅋㅋ,1
9943362,도저히 몰입할 수 없는 캐릭터 설득력 없는 스토리 쓸데없는 복선과 배경 설정 지나치게 가벼운 총알의 무게감 분대 러닝타임도 질리게 만드는 식상한 구성 김이 빠질 대로 빠진 맥주를 마시는 것 같았다,0
4308117,어릴 때 외치신 이런 쓰레기 한국 영화가 머리에서 퍼뜩,0
10273108,굿굿ㅁㅇ굿굿굿ㅇㄴ굿굿ㅁㅇ굿굿굿뜨,1
9855756,내 생애 최고의 영화인 것 같습니다 정말 강추강추입니다,1
5655472,이솝우화 해님과 바람을 잘 승화시킨 드라마 반짝반짝 해님 종로 백곰 무장해 재시 키다,1
9303103,평점이 쓸데없이 높네요 도대체 와이프가 임신한 이유는 몰까요,0
5961195,무조건 보라,1
8796362,재미쩡 그 함축 편인데 전 재밌게 봐서 이것두재밋엇움,1
10185393,와 감상평 땜에 진짜 눈물 나게 웃네 돈 아까워 환불해줘ㅠ 무의미한 자음 입력은 못한다니 더 짜증 나네,0
6439234,존 론 땜에 봤다가 식겁한 영화 정형화된 할리우드 동양 배우 역할의 한계를 넘고 싶다던 생각을 가졌던 소신 있는 배우 존 론 아주 훌륭하다,1
2483962,대단하다 자기 자식 버리는 펭귄만도 못한 것들이 꼭 봤으면 좋겠다,1
1290758,내 인생에서 극장 가서 본 영화 중 최악의 영화,0
3766865,당시 극장에서 보았을 때 상당히 재미있게 본 영화인데 평점이 왜 이 모양,1
20186,볼륨을 높여라의 재치는 어디에,0
10169166,어휴할말도없는데 뭘 자 이상 쓰라는 거야,0
5233728,욕 나옴 지금 케이블에서 하는데 연기도 ㅂㅅ 스토리도 ㅂㅅ 정신병자가 떠는 거 같은 영화,0
9647933,한지민은 여신이다,1
10168826,최고라는 말밖에 영원히 기억될 영화,1
9461294,재미없고 너무 내용이에 바,0
2355488,뭔가 미흡하다 하지만 프랑스 영화 다운로드 은은한 감동이 묻어 나온다,1
8434637,별 반 개도 아깝다 이런 쓰레기 보고 아직도 혐오감에 불쾌함 이런 게 이 정도 평점까지 나오다니 초기에는 점까지 나왔다니 처음 평점을 쓴 알바인지 몇 놈들의 장난이 도를 넘었다,0
7013235,이 드라마 완전 강추 오늘 회부터 다밧는데넘넘 재밌어요 오늘부터 본방사수ㅋㅋ,1
9330981,억지 짜깁기 스토리 구성,0
10250079,년 이런 생각을 년 전이다 모든 요소가 혼합되어 공포를 만든다,1
2275087,이건 뭐 몸 개그 영화ㅋㅋㅋ 액션으로 인한 재미보다 몸 개그의 재미로 웃는ㅋㅋ,0
9614968,제니 라이트 존나 이쁘다 제니 라이트 땜에 점 내 손가락도 주고 싶다 ㅠㅠ,1
6389466,환상의 커플이 후 수작인 듯 아직 진행중이 자만,1
2903822,시종일관 우울한 트리스탄의 얼굴을 보는 게 짜증스러웠던,0
7032512,관장 군이 무덤에서 우신다 이렇게 너희들 맘대로 해먹어도 되냐고 중국인들의 허세 허풍 오버액션은 여전,0
8907562,년마다 만나는 동창회 같은 느낌,1
4762191,가슴에 손을 얹고 양심적으로 생각해 영화야 각각 의미하는 바는 있긴 해도 이건뭐ㅅㅂㅡㅡ,0
9719359,불꽃같은 인생을 사시다가 한 줌의 재가 되어 저 멀리 하늘로 날아갔네,1
4228264,본인은 이 영화에 대해 아낌없는 찬사를 보냈다,1
6049813,게임 모름 영화만 보면 되지 괜찮게 봤는데 나는,1
8654754,아무도 안달았네ㄷㄷ,1
6592066,당신이길 바랐어요 ㅎㅎ,1
1597832,중간에 잠을 자버려서 내용을 놓쳤다,0
7724293,재밌다,1
113541,별로 그리 기대치에 비해 너무 재미없었음,0
4367777,우스,1
4792664,인간의 심장을 단 미친 짐승의 질주 죽음과 맞서는 마지막 모습은 경악 그 자체,1
8563994,시간 가는 줄 모르고 봤다,1
254196,첨에 단조로운듯하지만 보면서 빨려 드는 정말 그 끝은 최고,1
487386,너희가 이 영화를 봤느뇨,1
9629397,정말 괜찮네 힐링이 되는 영화다,1
959400,제목이 멋지다,1
9945216,다른 건 몰라도 제작비를 나에게 줬다면 난 좀 더 유용하게 썼었을 거야,0
9302878,내가 왜 이점수 줬는지 본 사람은 안다,1
9572367,한국전쟁 때 그들도 르완다 난민처럼 우리를 바라보지 않았을까 그저 지정학적으로 가치가 있었을 뿐 르완다 난민과 다르지 않았으리라 생각하니 맘이 서글프다,1
9852173,이게 뭐지 싶은 영화 기억에 남지 않을,0
7901125,장난하나 감우성 최강희 이런 좋은 배우들 쓰고도 이한 감독 진짜 미친 것 같다 블랙리스트 순위,0
1408060,나 살 중대 봤다 당시로는 정말 재밌었던 영화,1
2975850,망할 때는 다 이유가 있는 법 후엔 의 발판이 됐다는 점에서는 긍정적,0
263537,괜히 봤다,0
2561620,제목이 길다 생각했는데 이 제목이 정답이로세 정말 재미있게 봤네요,1
8694298,지루함 그리고 드류 베리모어 역 꼴사납다 이기적이고 앞뒤 생각 없이 누가 피해를 보건 말건 고래만 살리면돼ㅡㅡ짜증남,0
4142234,마지막 재회 장면은 인상 깊었으나 현저히 떨어지는 재미,0
10276348,인간들아 욕 좀 그만해라 금발의 여주인공 색시하고 예뻐서 시종 눈을 뗄 수 없는 명작이었다 김치들이 시샘하느라 평점 구리게 줌,1
7141805,볼만한 영화 남자들도 질투하고 사랑도 하는구나,1
3074557,이자벨 아자니 예쁜 데다가 연기도 정말 잘한다ㅇ,1
1283651,금성 비디오의 샘플로 ㅋㅋ말이필요없는 최고의 감동이다,1
8886040,영화 정말 감동적임 내용이 뻔하다는 것 때문에 점 뺐는데 나머지는 다 좋음,1
6326293,결국 주인공이 이었다는,0
4427024,밋밋하고 느슨한 스토리 별 볼 일 없고 무의미한 로맨스,0
8016982,유치하고 허술한 코미디로 시간만 허비하고 정작 사건 진행은 지지부진 게다가 사건은 애들 장난 같다 애들 영화 같은데 여주인공 가슴은 왜 노출하냐 그 부분만 볼만했다 아아 문화 장벽인가 왜 이리 유럽 특히 프랑스 영화는 보는 족족 혐오감만 들까,0
9330919,노출도 별거 없고 영화 자체로는 너무 재미없고 시간만 날렸네,0
10042350,독립영화의 진수를 보여주는 아주 감동적인 영화,1
9370626,배우들 연기도 잘하고 재미있어요ㅋㅋ만보때가 제일 재미있었고요,1
9921840,배우들의 연기는 좋았지만 설정이 암울인가 보는 내내 연기자들 모두 시니컬하고 기분부전장애인듯 모두 다운된 기분 내용도 흥미롭지 않고 보다가 끔,0
5731934,또 번개냐 ㅋㅋㅋㅋㅋ,0
9978537,너무 극적인 시퀀스,0
7352456,그래서 편은,0
2557434,엉성하고 어설프고,0
9969751,이야기 자체가 탄탄한 데다가 연출과 연기가 조화를 이루는군,1
982517,안 봐도 되는 영화 딴 영화를 보삼,0
9539169,사족을 달고 용을 드래건이라 말하는 기형적인 애니메이션,0
10251233,우아한 공포영화를 본 거 같다,1
9654678,지금의 키아누 리브스만 알고 계신다면 정말 보는 거 추천이에요 귀여운 모습에 덕질바로하실거같은데,1
4433464,사랑하는 사람이라면 사랑하고픈 사람이라면 꼭꼭꼭 강추,1
9690403,꿀 잼 근데 아나킨은 언제,1
1871736,뭔 버러지 같은 영화냐,0
10190801,점도 아까운 영화 단도 안 무서움,0
4320511,드라마에서 흔히 볼 만한 진부한 스토리 딱히 재밌지도 않다,0
10019287,평점 높길래 봤더니 으 시간아까웄던 영화 처음부터 끝까지 지루하다,0
512694,와 유아스러운 장난감 영화네 재미없다,0
9172516,유리랑 헤어졌으면 좋겠어요 유리랑 안 어울림 가면 갈수록 유리 연기 이상함,0
2652249,그냥 그러려니 할 수 없는 식상한 코미디,0
2304218,분위기와 영상 긴장감 호러 영화의 모든 걸 갖추었다 여배우까지,1
7886696,정말 기대 이상으로 재밌어요 재미도 있고 공감되는 부분도 너무 많고 국적을 떠나 사람이 느끼는 건 정말 같네요,1
10161450,기존 팬들이나 이런 계열 좋아하는 사람에게만 예찬되는 영화인가 싶다 오만상 써가며 반보다가 포기했다,0
6768496,아주 어릴 때 봤었던 드라마인데도 년이 지난 지금에 불현듯이 떠오를 만큼 정말 강렬했던 드라마 아련하고 애틋하다,1
4363979,여러 말 필요 없는 드라마 특히 이준기의 연기는,1
916605,왠지 편 패러디 같다는 느낌이 확 온다,0
8867872,최고란다 시대를 년 앞서 나간 작품,1
9393605,음악이 참 좋았습니다 추천해요,1
8394149,난 왜 음악 만들어도 심장이 터질 것 같을까,1
9906188,프렌치 캉캉 춤이 참 외설적,0
522945,되게 재밌게 봤다 우디 해럴슨의 연기가 인상 깊다,1
3694206,진짜 이 시기 영화들 그리움 복잡한 특수효과 없이도 스펙터클한 촬영,1
2600592,거의 공감을 강요하는 영화,0
7387158,역시 제이슨 스타뎀 다운 화끈한 액션 말이 필요 있겠습니까 ㅋㅋㅋ 그리고 전편에 등장한 여배우 서기는 아는데 이편 여자는 다들 알다시피 주근깨가 장난이 아니네요 ㅋㅋㅋ,1
9684627,스토리가 무슨 막장이냐,0
2046656,외설뿐 아무것도 없네 생각했는데 마지막 분으로 뭔가를 생각하게 함,0
7845212,이건 그냥 야동임,0
8735683,정말 이 영화를 보고 많은 생각을 하게 되고 많은 교훈을 얻음 정말 감동적이다ㅠㅠ,1
1862697,와 정말 허접하다 ㅋㅋ,0
6336155,지루할 듯 보이나 전혀 지루하지 않은 영화 아 마지막 부분 게리 올드만의 연기가 빛났다,1
165550,급 호러 영화지만 그럭저럭 탄탄한 스토리를 가지고 있다,0
299405,누가 이 영화를 논하는가,1
102479,인간의 본성을 송어에 빗대어 냉소적으로 바라본 박종원 감독의 수작,1
6428211,알코올에 의존하는 주인공 결국 물건들이 팔리듯 자신의 마음을 버리는 걸까,1
389963,이건 정말 나를 울리게 한 최초의 영화 명작,1
5458611,웃겼다 어디서 토니와 비교를 하는 거냐 이건 액션이 아니라 그냥 서커스다,0
5329760,이걸 이해해야 하는 건가 그게 아름다운 건가 난 그러고 싶지 않은데 말이야,0
3032196,정말 오랜만에 본다 이렇게 짜증 나는 영화는,0
9405875,요즘은 함께하는 거 본다 옴니버스식이던데 그러기엔 가족이 너무 많아요 머 좀 빠져들려면 바뀌고 바뀌고 전 시즌부터 오로지 윤후 보려고 보는데 점점 산만해지는 느낌이에요 우리 윤후 분량 좀 많이 많이 늘려주세요 너무 착하고 예쁜 후,0
9995630,볼 만하지만 걸작은 아님,0
3218850,공포도 아니고 액션도 아니고 미스터리도 아니고 스릴러도 아니고,0
9840283,님들 무뇌인 것 같네요 노 답,0
2766979,최고의 사극,1
10108629,그냥 보통으로 보았다,1
5282236,산만해서 못 봐주겠는 영화,0
21452,단순무식한 각본 하나가 명감독 명배우들의 작품을 망쳐놨다,0
9650373,평론가 말 믿고 기대 없이 봤다가 잘 만든 영화란 걸 알았네요 현실적인 영화가 아니라 요즘 시대 회사원들의 현실을 그대로 반영한 영화입니다 살인청부라는 소재는 회사라는 전쟁터를 빗댄 여러 키워드 중 하나일 뿐이고요,1
9961849,초반부터 소름 돋고 끝까지 긴장을 놓고 볼 수 없는 그런 엄청남,1
4876972,님들아 이 영화 보시면 안 돼요 평점이 꽤 높다고 보실 분들 있을까 봐 걱정되네,0
6373582,좋다,1
10122209,미국이 진짜 선진국인 이유가 있구나 진짜 멋지더라 최고다,1
10179465,생각보다 야해서 평점이 낮은 건지 내가 본 로코 중에서 두 배우 모두 제일 매력적이었고 내용도 훈훈했음,1
9803758,우연히 무료 영화라서 그냥 봤다 재밌다 그냥 재밌다 인간의 본성이 나타나는 그곳 탈출한 인 나가보니 온통 폐허다 살 곳이 없다 어디에도 핵 전쟁의 최후가 그러려니 끔찍하다,1
9906109,이젠 더빙 애니에서 개그맨들 보기도 질린다 자기들은 뭐가 잘났다고 성우 욕하더니 뻔뻔하게 더빙 애니메이션 나오는 꼴하고는ㅉㅉ,0
6794796,재밌고 유쾌한 영화 곰신이라면 더더욱 공감될만한 영화,1
2216102,흠 이해하기 힘들다,0
1642097,정말 웃기다 ㅋㅋ 편도 재밌지만 편이 더 재밌다 ㅋㅋ,1
9877360,진짜 요즘 귀신 나오는 공포영화는 하나같이 다 재미없네,0
8034469,그녀에게는 스페인 영화와 함께 또 강간범 찬양 영화가 나왔네ㅋ,0
9849238,초등학생 조카랑 보러 갔는데 재밌게 봤어요,1
1964355,볼만,0
9581285,여 년 전 극장서 보고 여자친구랑 헤어졌던 전설의 영화,0
5591154,아름다운 영화,1
5537508,이건 뭐 무덤에서 살아나면 쿵후의 대가 젠장 뭔,0
7849498,정말 명작입니다 배우도 스토리도 탄탄,1
7902281,영화 후반부에 개연성 없는 기차 신은 한국적 관점에서 연출한 것은 아쉽습니다,1
9046208,오랜만에 보는 서부극 소재도 독특하고 음악 역시 특이하게 가스펠을 편곡해서 썼는데 색다르네 배역도 좋았고 개인적으로 제프 브리짓 스위 가래 낀 목소리싫어하는데헤일리스테인벨트 보는 맛에 참을 수 있었네 오랜만에 보는 코엔 형제 작품 강추합니다,1
6182754,이런 걸 영화라고,0
8559399,빨리 종영돼 길 여주 진짜 못생겼다 머리 스타일은 수지인데 이경실 닮았다 연기도 짱 못하고 연기자 하지 마라 네 나오는 드라마 안 볼 거니까,0
6667717,아무리 재미없는 영화라도 만든 사람들을 위한 최소한의 배려는 해라 점이 뭐냐 점 줍니다,0
8609725,본진 꽤 됐는데 이거 진짜 친구랑 새벽에 둘이 헤드셋 끼고 보다가 오줌찌릴뻔 뱀이 이어 물 중에 최고임 조쉬 하트넷 연기도 지림ㅋ 뱀파이어 쳐들어와서 하얀 눈밭이 피범벅 되는 장면이 압권,1
6538197,몽롱한 사운드와 아름다운 슬로 모션 음악과 영상이 완벽하게 하나가 되어 만들어내는 먹먹함이 넋을 놓고 장면에 빠져들게 만든다,1
9313150,아무리 코믹 영화라 해도 이건 너무하네 지금이 무슨 쌍팔년도도 아니고 이런 걸 코믹이라고 내용이나 전개나 너무나도 유치하다 관객들 한번 웃겨보려고 대놓고 너무나도 억지스럽고 유치하고 더러운 장면들이 나와서 불쾌하며 그런 연기를 하는 배우가 안쓰럽다,0
8066437,포스터 어이없네요 유지태가 주인공인줄ㅋㅋ 그리고 옛날 영화 특유의 찜찜한 느낌이 있어요 잔인한 장면도 기분 나쁘게 적나라하고,0
2290271,극장에서 봤어요 잔잔한 감동 좋았습니다,1
8177820,뷰우우우우티이이이이풀,0
8864720,년 전에 봤던 영화인데도 귀 자르는 장면은 기억에 남아있는 영화,1
5046798,라이오넬 로버트 다우니 주니어 점,1
7781356,마지막에 부탄가스 터뜨려서 탈출할 때 완전 어이없었다,0
9943503,그냥 급 어수선하고 불편하다,0
8931794,그때는 어렸으니까 재미있게 봤지만 지금 보면ㅋ,0
7823546,처음부터 다시 다운로드해서 또 본 드라마 조만간 한 번 더 볼 것,1
6065223,저렇게 만나서 진짜 사랑에 빠질 수도 있구나,1
8733839,엊그제 보기 시작한 것 같은데 벌써 끝난 것 같다 작년 가을 겨울 올해 봄까지 여름까지 해서 사계절 내내였으면 좋았을 텐데 너무 아쉬워 아쉬워 아쉽다ㅠㅠ마지막회가 보기 싫을 정도 부디 해피엔딩이길,1
5956226,에너미 오브 스테이트랑 비슷한 음모론 영화,1
6111878,스토리가 좀 뜬금없지만 액션은 역시 화끈하다,1
9446814,막장드라됨급도 안됨,0
9454253,너무 슬픈 영화 울음ㅠ,1
8818202,묘한 분위기를 풍기는 두 배우 팀 로빈스와 마이너리티 리포트의 사만다 모튼이 출연했지만 임팩트가 없어 기억에 남지 않는 영화,0
8630300,영화도 재미없고 고증도 똥망 우리나라에 물소가 어딨냐,0
2365166,이 세상의 모든 딸을 둔 아버지들을 위한 영화 지금 생각하면 눈물이 나온다,1
9849273,진심 이게 재밌냐 분투하는 청춘기가 찬다,0
7501097,마음속 간질 한 부분을 긁어주는 듯하네요 내가 누리고 있는 이 삶의 자유가 이렇게 행복할 줄이야,1
9307389,감동의 명작 소장하고 있어요,1
9945310,솔직히 분신사바도 노잼이었음ㅇㅇ,0
3437487,좋았다,1
8062097,아직도 가끔 보는데 요새 이 영화 근처에라도 가는 영화가 없다,1
9473849,이기적인 남자가 조그만 마을에서 반복된 일상을 경험하면서 착함을 얻는다는 내용인데 다시 도시로 돌아가면 경쟁이라는 치열함 속에서 다시 이기적인 본성이 나올 거 같음 너무 영화 구성이 작위적이고 단순하다 작은 시골마을에서나 통할 이야기,0
3412704,굿,1
6532098,이정현의 좋은 연기 감독의 엘리트에 대한 비판과 서서히 눈 떠가는 민중들 그때만 해도 장선우는 희망을 가지고 있었나 보다,1
8674063,평점 남기기도 민망함 포스터가 맘에 들어서서 점 줌 그냥 소소한 일상을 담은 영화,0
7816872,완점잼,1
5213934,이거 평점 이해가 안 가 ㅈㄴ재미없엇는대,0
9441926,류 영화 베드신 하나 믿고 봤는데 캐실 망,0
5910608,지현우와 임정은 역시 연기를 참 잘하는 멋진 남녀다,1
1280190,점밖에 주지 못한다는 게 아쉽다,1
6370002,살에 이런 놀라운 연기를 천부적 소질을 가진 것이 아닐까,1
8158322,기자 평론가라는 놈들은 뭐 하는 애들이냐 이렇게 웃긴 영화에 점을 주네 정신나간것들ㅋㅋ 진짜 웃기다 그냥 아무 생각 없이 보다가 빵터졌다ㅋㅋ,1
7974167,나에게는 수면제,0
2010333,처음으로 영화관 가서 잠잤던 영화 내용 하나도 기억 안 나,0
9507347,이건 뭐 나도 영화감독 좀 해보자,0
1922555,스피드로 떴던 키아누의 후속작이었으나 대단히 졸작인 각본과 연출로 실망적,0
5344853,즐겁게 본 성장 영화 파이팅,1
9770318,처음부터 끝까지 좋았다,1
6836224,보다가 오그라들어서 소름 돋았다 진짜 어휴 대 소녀용인가 대 남자 감성이랑은 절대 안 어울린다 ㅋ,0
4040132,파트너 간의 호흡도 전혀 없고 아널드는 러시아어 쓰는 터미네이터 같았다,0
9375346,을 언급했다는 자체가 너무 부끄럽네요 이런 영화 만드는데 돈 쓰지 말고 기부나 봉사활동이나 다니면 훨씬 세상이 좋아질 텐데ㅜㅜ,0
6308749,전작과 전혀 상관없는 다른 내용의 ㅅㅂ 시간 아깝다,0
5961527,전 만족했습니다 소재도 괜찮고,1
9574838,엄마한테 이걸 보자 했더니 차라리 죽음을 달라면서 집을 나가셨어요,0
5155694,재미없음,0
7774640,이 영화 엔딩곡 노래 제목 아시나요,1
9027621,보여줄 만큼 보여 줬다 선택은 네가 해라,1
8775753,양조위랑 장첸은 뭔 상관이라는 거냐,0
3054212,엘리자베스 너무 이뻐,1
1129115,엄청난 스케일 인생의 모든 군상들을 압축해놓은듯한 작품,1
707134,잠깐 평점 조절 좀 하겠습니다,0
9932180,몇몇 탁월한 이미지와 웅장한 음악 단지 그것뿐,0
8622441,학교에서 봤을 때 무슨 영화인지 몰랐는데 화가가 그려준 그림 보고 떙떙혹은 틴틴인 줄 알았다 정말 소름 돋을 정도로 영화 잘 만들었다,1
10178982,진짜 너무 좋은 영화에요 보면서 공감도 깨달음도 얻었어요 사랑은 받는 게 아니라 하는 거라고 울면서 웃으면서 시간 가는 줄 모르고 몰입하면서 봤어요ㅎ 그런데 평점이 왜 이렇게 안 좋은지 모르겠어요 ㅠㅠ,1
9846258,가장 인상 깊게 본 영화 중 하나 살 때 번인가 봤던,1
2979753,행복한 영화다 ㅠㅠ,1
6944085,점도 아까운 드라마ㅡㅡ처음엔 나름 재미있었는데 부모의 과거와 출생의 비밀 등을 매끄럽게 진행시키지 못해 막장 스토리로 가네ㅡㅡ언제 종결이냐 몇 부작인지도 안 적혀있네,0
8542620,안녕하세요 저는 이 영화 속 삶과 아주 흡사한 삶을 살고 있는 사람입니다 하지만 이 영화 속 주인공처럼 아이를 낳진 않은 것 만 배제한다면 제 삶이라고 해도 무방하군요 이 영화를 보게 된 계기는 제가 영화를 좋아하기 때문입니다,1
7430280,탄에 비하면 뭐,0
10041096,이 정도 흡입력이 있을 줄이야,1
4155996,조건과 편리함만을 따지는 요즘 세대들이 진정한 사랑이 뭔지 보고 배워야 할 영화,1
5964098,년 전 영화임에도 생각할 때마다 가슴 벅찬 영화 그 색감들 영상 잊을 수 없어요,1
1230115,현실이 골목대장 놀이와는 다르다는 걸 알아가게 되면서,1
3446509,시즌까지 본 상태 잼네요 ㅋㅋ 까지 달리는 거다,1
8532139,패럴리형제 영화 중에서 가장 완벽하다,1
8712853,이 영화 뭐지 나 잼 나 잼 나 잼,0
9464079,피해자인척하지 마라 일본,0
8082299,점도 아깝다 평생 댄서 킴 달고 살아라ᄍᄍ,0
8937122,우리는 결국 쉽게 사랑을 말하는 속의 이 영화의 제목과 내용처럼,1
1993234,기득권에 취해 너무 썩은 썩은 지도 모르는 민주당을 볼 수 있다,0
3773828,평점이 왜인 줄 알았네 봤는데 후회했음,0
2211223,지루하다,0
9151161,숀 펜은 영화에 가지 철학이 있으면 안 된다고 했는데 그 말을 자기 손으로 어겼다,1
10124891,희망은 좋은 것이여,1
1524527,친구랑 보다 졸았어요 문제는 둘 다 졸았어요,0
9603144,개 꿀 잼ㅋ 개꿀 잼ㅋ 자,1
9004332,빼곤 다 완벽하다 역시 연결,1
238662,생각의 관점이란 형무소까지도 아름다운 곳으로 그릴 수 있다,1
228863,심리분석이 뛰어난 영화 반전이 일품이다,1
6198273,키스만 할까요 키스부터 할까요 키스도 할까요 등의 유사 제목을 누르고 당당히 선택됨,0
9369678,다시 보고 또 봐도 스릴 넘치고 감탄만 나온다이게 년도 더 된 영화라니,1
8654820,오프라인에 나오셨던 분신의 선물 보고 이제야 알았다,1
7847614,점점 더 재밌어지네요 낼도 기대합니다,1
4177836,재밌어요 나름 괜찮음,1
7115938,말이 필요 없음에 반계 리온은 애니계의 전설임,1
6052380,김효진 연기 때문에 점 꼰다고 다 예술인가 난해하기만 할 뿐 어느 정도 소통은 돼야지,0
8428879,으리는 개뿔 ㅡㅡ,0
688061,생각 없이 봤는데 정말 생각이 없었다 무슨 내용을 전달하려는 건지,0
5668729,재미있었고 초등학생인 동생에게도 재미있다는 평점을 받 을만 하다,1
8997253,두 번 보고 세 번 봐도 재밌고 신선한 드라마 수능 끝나면 다시 봐야지,1
10249971,시도해 볼 만한 소재이고 두 배우 역시 매력적이지만 너무 구닥다리 이야기에 쓸모없는 반전과 긴장감을 전혀 느낄 수 없는 진행 그리고 웃음을 유발하는 어색한 대사와 뻣뻣하기 그지없는 연기까지 한국 영화의 퇴보를 알린다,0
349178,성인이 아닌 나도 보기에는 주인공은 미국 아저씨네그려,0
6797968,에서 봤는데 정말 자리를 뜨고 싶어도 어디로 갈수 없던 황당한 영화도 좀 재밌는 영화 좀 내걸어주길,0
7321209,어렸지만 정말 재밌게 봤던 외화 이 자료가 있다니 너무 반갑다 좋은 세상이야 특히나 아들 스콧 헤이든 역의 반즈가 아직도 기억 생생 이름까지 기억나네,1
6534366,허접,0
5725311,허접 액션의 달인 시걸이 그만 좀 찍어라,0
10152989,컨저링에는 다소 못 미치지만 역시 긴장감 있고 재밌다 제임스 완 감독은 확실히 공포영화 명장이자 심리 공포 제작의 대가다,1
8177324,이건 그냥 닥치고 봐야 된다,1
6648608,자극적인 장면을 넣는데만 애썼다 지루하다,0
1721068,정말 괜찮은 영화 행복이 묻어나는,1
9873029,살다 살다 평점을 남겨보기는 그만큼 나 잼 나 잼별 반쪽도 아까운 일일세,0
3600754,재미없다,0
7702808,재미는 없다고는 할 수 없지만 스토리가 말이 안 되고 여자 경찰 강철중인가 아니 새로운 시도를 해야지 맨날 같은 거 반복에 그냥 남자 대신 여자로 바꾼 거 ㅋㅋ우리나라 여자 형사 영화니 액션도 쓰레기고 형사 영화는 다 액션 쓰레기니까,0
10186526,올해 최악의 영화ㅋㅋㅋ 도대체 영활 보는 기준점이 어떻게 되는 사람들이 이게 재밌다는 건지 궁금하다,0
9280054,한번 봐서 결과 알고 다시 봐도 재미있음,1
3324157,팝콘만 먹고 바로 나온 영화 어린이들을 위해 만든 영화 같군,0
8802624,내용에는 별로 신경을 쓰지 않고 감동과 순수함에만 짐 착해하는 아쉬움이 많다,0
584065,뭔가 아쉽다,0
6962626,이기적인 드라마 내용 특히 이성재 진짜 욕 나오도록 지질해 그게 로맨스냐 드라마가 점점 산으로 가는구나 재미없어,0
9467442,리들리 스콧의 역작 감독판의 오리진을 꼭 경험하라,1
278064,참 저질스러운 영화 내 평가에 내가 놀란다,1
9074914,트로트의 연인 대박 첫방부터 오늘 마지막 방송까지 잘 봤습니다 지현우 정은지 신성록 이세영 외 모든 배우 수고하셨습니다,1
742926,백인 여배우는 사랑한다,0
5950007,이거 볼 시간에 무한도전 본다,0
